Time,Open,High,Low,Close,Trades,Volume,BidVolume,AskVolume,PriceAction
2023-02-02 08:45:07.373000-06:00,0.0,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.373001-06:00,-1.999001e+37,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.373002-06:00,0.0,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.373003-06:00,0.0,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.373004-06:00,0.0,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.373005-06:00,-1.999002e+37,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.378000-06:00,-1.999001e+37,4162.75,4162.5,4162.5,1,1,1,0,Neutral
2023-02-02 08:45:07.378001-06:00,-1.999002e+37,4162.75,4162.5,4162.5,1,1,1,0,Neutral
2023-02-02 08:45:07.392000-06:00,0.0,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.416000-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425000-06:00,-1.999001e+37,4162.5,4162.25,4162.25,1,5,5,0,Neutral
2023-02-02 08:45:07.425001-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425002-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425003-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425004-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425005-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425006-06:00,0.0,4162.5,4162.25,4162.25,1,3,3,0,Neutral
2023-02-02 08:45:07.425007-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425008-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.425009-06:00,-1.999002e+37,4162.5,4162.25,4162.25,1,2,2,0,Neutral
2023-02-02 08:45:07.429000-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429001-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429002-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429003-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429004-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429005-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429006-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.429007-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.436000-06:00,0.0,4162.5,4162.25,4162.5,1,1,0,1,Neutral
2023-02-02 08:45:07.512000-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.612000-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.612001-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.612002-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.612003-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.612004-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.612005-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.612006-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.613000-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.613001-06:00,0.0,4162.5,4162.25,4162.25,1,2,2,0,Neutral
2023-02-02 08:45:07.613002-06:00,-1.999001e+37,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.613003-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.613004-06:00,-1.999002e+37,4162.5,4162.25,4162.25,1,2,2,0,Neutral
2023-02-02 08:45:07.638000-06:00,-1.999001e+37,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.638001-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.638002-06:00,-1.999002e+37,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.733000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:07.733001-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:07.764000-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.764001-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.764002-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.764003-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.764004-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.764005-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.764006-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.765000-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.782000-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:07.794000-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:07.832000-06:00,0.0,4162.5,4162.25,4162.25,1,1,1,0,Neutral
2023-02-02 08:45:08.133000-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:08.146000-06:00,0.0,4162.25,4162.0,4162.25,1,3,0,3,Neutral
2023-02-02 08:45:08.187000-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:08.187001-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:08.207000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.208000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.281000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374000-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374001-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374002-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374003-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374004-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374005-06:00,0.0,4162.25,4162.0,4162.0,1,2,2,0,Neutral
2023-02-02 08:45:08.374006-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374007-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374008-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,2,2,0,Neutral
2023-02-02 08:45:08.374009-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374010-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374011-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374012-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374013-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374014-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374015-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374016-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374017-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.374018-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,8,8,0,Neutral
2023-02-02 08:45:08.375000-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.386000-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.403000-06:00,-1.999001e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403001-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403002-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403003-06:00,-1.999002e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403004-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403005-06:00,-1.999001e+37,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:08.403006-06:00,-1.999002e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403007-06:00,0.0,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:08.403008-06:00,-1.999001e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403009-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403010-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403011-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403012-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403013-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403014-06:00,0.0,4162.0,4161.75,4161.75,1,10,10,0,Neutral
2023-02-02 08:45:08.403015-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403016-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403017-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403018-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.403019-06:00,-1.999002e+37,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:08.415000-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416000-06:00,-1.999001e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416001-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416002-06:00,0.0,4161.75,4161.5,4161.75,1,6,0,6,Neutral
2023-02-02 08:45:08.416003-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416004-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416005-06:00,0.0,4161.75,4161.5,4161.75,1,2,0,2,Neutral
2023-02-02 08:45:08.416006-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416007-06:00,0.0,4161.75,4161.5,4161.75,1,3,0,3,Neutral
2023-02-02 08:45:08.416008-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416009-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416010-06:00,0.0,4161.75,4161.5,4161.75,1,2,0,2,Neutral
2023-02-02 08:45:08.416011-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416012-06:00,0.0,4161.75,4161.5,4161.75,1,2,0,2,Neutral
2023-02-02 08:45:08.416013-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416014-06:00,0.0,4161.75,4161.5,4161.75,1,3,0,3,Neutral
2023-02-02 08:45:08.416015-06:00,0.0,4161.75,4161.5,4161.75,1,3,0,3,Neutral
2023-02-02 08:45:08.416016-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416017-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416018-06:00,-1.999002e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.416019-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.416020-06:00,-1.999001e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.416021-06:00,-1.999002e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.417000-06:00,-1.999001e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.417001-06:00,-1.999002e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.417002-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.454000-06:00,-1.999001e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.454001-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.454002-06:00,-1.999002e+37,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:08.454003-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.454004-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.664000-06:00,-1.999001e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.664001-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.664002-06:00,-1.999002e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.665000-06:00,-1.999001e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.665001-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.665002-06:00,0.0,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.665003-06:00,-1.999002e+37,4161.75,4161.5,4161.75,1,1,0,1,Neutral
2023-02-02 08:45:08.678000-06:00,-1.999001e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678001-06:00,0.0,4162.0,4161.75,4162.0,1,2,0,2,Neutral
2023-02-02 08:45:08.678002-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678003-06:00,0.0,4162.0,4161.75,4162.0,1,4,0,4,Neutral
2023-02-02 08:45:08.678004-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678005-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678006-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678007-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678008-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678009-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678010-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678011-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678012-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.678013-06:00,0.0,4162.0,4161.75,4162.0,1,4,0,4,Neutral
2023-02-02 08:45:08.678014-06:00,0.0,4162.0,4161.75,4162.0,1,2,0,2,Neutral
2023-02-02 08:45:08.678015-06:00,-1.999002e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.679000-06:00,0.0,4162.25,4162.0,4162.0,1,2,2,0,Neutral
2023-02-02 08:45:08.679001-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.679002-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.679003-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.679004-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.679005-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.680000-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.680001-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.680002-06:00,-1.999001e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.680003-06:00,0.0,4162.0,4161.75,4162.0,1,2,0,2,Neutral
2023-02-02 08:45:08.680004-06:00,-1.999002e+37,4162.0,4161.75,4162.0,1,2,0,2,Neutral
2023-02-02 08:45:08.680005-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.680006-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.680007-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.680008-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.680009-06:00,0.0,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.682000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.682001-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.697000-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.697001-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.697002-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.704000-06:00,-1.999001e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.704001-06:00,-1.999002e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.706000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.707000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.712000-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:08.746000-06:00,-1.999001e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.746001-06:00,-1.999002e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.829000-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.829001-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.829002-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.834000-06:00,-1.999001e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.834001-06:00,0.0,4162.0,4161.75,4162.0,1,2,0,2,Neutral
2023-02-02 08:45:08.834002-06:00,-1.999002e+37,4162.0,4161.75,4162.0,1,1,0,1,Neutral
2023-02-02 08:45:08.954000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:08.981000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.102000-06:00,-1.999001e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:09.102001-06:00,-1.999002e+37,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:09.139000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.220000-06:00,0.0,4162.25,4162.0,4162.25,1,1,0,1,Neutral
2023-02-02 08:45:09.285000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.286000-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.286001-06:00,-1.999001e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.286002-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.286003-06:00,0.0,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.286004-06:00,-1.999002e+37,4162.25,4162.0,4162.0,1,1,1,0,Neutral
2023-02-02 08:45:09.516000-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523000-06:00,-1.999001e+37,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523001-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523002-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523003-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523004-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523005-06:00,0.0,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:09.523006-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523007-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523008-06:00,0.0,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:09.523009-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523010-06:00,0.0,4162.0,4161.75,4161.75,1,6,6,0,Neutral
2023-02-02 08:45:09.523011-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523012-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523013-06:00,0.0,4162.0,4161.75,4161.75,1,2,2,0,Neutral
2023-02-02 08:45:09.523014-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523015-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
2023-02-02 08:45:09.523016-06:00,0.0,4162.0,4161.75,4161.75,1,1,1,0,Neutral
